,AAA,BBB,CCC,DDD,EEE
5023,8824.78,1197.77,5008.14,10004.45,11884.03
5024,8823.59,1197.69,5007.91,10002.74,11882.46
5025,8824.4,1197.54,5008.1,10002.96,11882.36
5026,8823.85,1197.55,5009.12,10001.01,11881.3
5027,8823.98,1197.48,5009.71,10002.94,11881.25
5028,8823.83,1197.42,5009.66,10003.16,11880.76
5029,8822.68,1197.33,5009.64,10003.98,11879.31
5030,8823.81,1197.28,5009.9,10004.21,11881.63
5031,8822.48,1197.26,5010.2,10004.59,11882.12
5032,8822.59,1197.31,5009.93,10006.22,11881.67
5033,8822.81,1197.03,5010.5,10007.95,11881.51
5034,8822.49,1197.07,5010.84,10007.73,11881.05
5035,8821.45,1196.94,5011.13,10009.61,11880.1
5036,8822.44,1196.95,5010.55,10009.16,11877.58
5037,8823.73,1196.85,5010.56,10012.06,11877.27
5038,8825.09,1196.93,5011.12,10012.0,11878.17
5039,8824.06,1197.24,5011.63,10012.75,11876.4
5040,8823.5,1197.26,5011.92,10013.36,11877.33
5041,8823.96,1197.24,5011.38,10012.8,11876.53
5042,8823.17,1197.36,5010.82,10011.94,11875.95
5043,8824.1,1197.2,5010.2,10011.68,11878.24
5044,8824.23,1197.26,5010.27,10010.71,11877.95
5045,8824.0,1197.2,5011.16,10009.33,11878.15
5046,8824.54,1197.18,5011.49,10007.93,11877.76
5047,8826.02,1197.15,5011.42,10008.24,11877.97
5048,8825.03,1197.4,5011.38,10010.1,11878.83
5049,8825.32,1197.72,5011.15,10010.77,11876.89
5050,8827.24,1197.67,5011.08,10010.56,11876.4
5051,8825.17,1197.6,5011.59,10009.47,11875.74
5052,8824.16,1197.41,5011.84,10007.35,11875.07
5053,8824.39,1197.41,5012.51,10008.09,11876.54
5054,8823.51,1197.43,5012.78,10007.61,11876.04
5055,8824.22,1197.37,5012.52,10008.0,11876.45
5056,8825.93,1197.17,5012.44,10007.1,11876.19
5057,8826.73,1197.2,5012.82,10008.46,11873.59
5058,8826.69,1197.2,5014.39,10007.64,11874.89
5059,8826.31,1196.97,5014.56,10006.51,11875.36
5060,8825.16,1196.98,5015.67,10008.33,11874.77
5061,8824.96,1197.14,5015.82,10006.79,11875.55
5062,8825.36,1197.13,5015.92,10006.35,11873.85
5063,8825.72,1197.11,5015.95,10005.39,11873.99
5064,8825.09,1197.1,5016.11,10005.24,11875.23
5065,8824.03,1196.86,5015.81,10003.93,11873.84
5066,8822.01,1196.92,5015.71,10003.17,11874.94
5067,8822.68,1196.97,5017.04,10002.55,11874.06
5068,8822.54,1196.77,5017.3,10000.14,11874.88
5069,8822.13,1196.68,5017.06,10001.6,11875.32
5070,8823.26,1196.7,5016.53,10002.85,11874.44
5071,8824.3,1196.59,5015.26,10001.55,11874.24
5072,8824.73,1196.52,5015.46,10001.11,11872.33
5073,8822.61,1196.79,5016.23,10000.47,11871.18
5074,8825.0,1196.75,5016.88,10001.6,11873.12
5075,8824.58,1196.76,5017.14,10004.49,11872.31
5076,8824.21,1196.85,5017.3,10004.55,11876.0
5077,8823.9,1196.8,5017.43,10005.46,11876.75
5078,8824.3,1196.82,5017.27,10006.39,11877.8
5079,8824.68,1196.8,5016.47,10005.25,11875.51
5080,8824.61,1196.91,5015.5,10006.0,11874.26
5081,8825.64,1196.7,5016.22,10007.34,11873.02
5082,8825.51,1196.94,5016.58,10008.07,11870.92
5083,8825.96,1196.94,5016.07,10008.33,11874.01
5084,8825.4,1196.84,5015.52,10006.51,11871.89
5085,8826.22,1196.99,5016.01,10006.57,11872.06
5086,8826.92,1196.94,5015.75,10007.45,11870.03
5087,8827.17,1197.1,5015.54,10006.54,11869.59
5088,8826.95,1197.0,5014.6,10006.9,11869.0
5089,8826.72,1196.93,5015.38,10006.51,11869.76
5090,8825.83,1197.02,5015.52,10006.19,11872.82
5091,8825.4,1197.05,5015.51,10006.03,11873.55
5092,8825.41,1197.03,5015.04,10006.12,11871.82
5093,8825.92,1197.14,5014.55,10007.72,11871.23
5094,8825.45,1197.0,5014.67,10008.2,11870.52
5095,8827.67,1197.13,5015.37,10009.17,11871.63
5096,8827.12,1197.01,5014.92,10008.47,11872.58
5097,8825.54,1196.84,5015.28,10007.54,11872.2
5098,8825.83,1196.78,5015.44,10007.55,11871.19
5099,8825.21,1196.81,5015.46,10007.78,11870.83
5100,8825.94,1196.82,5015.5,10007.6,11868.98
5101,8825.57,1196.64,5016.45,10006.67,11871.16
5102,8826.32,1196.53,5017.0,10008.26,11874.66
5103,8825.54,1196.58,5016.59,10009.1,11874.13
5104,8824.77,1196.39,5016.9,10008.46,11875.75
5105,8825.6,1196.52,5017.72,10008.51,11875.24
5106,8826.07,1196.4,5018.39,10009.86,11875.53
5107,8824.13,1196.07,5017.94,10010.25,11875.37
5108,8824.99,1196.04,5018.33,10011.19,11877.55
5109,8823.43,1196.24,5018.4,10011.77,11878.63
5110,8823.42,1196.35,5017.98,10010.91,11876.31
5111,8824.02,1196.31,5017.46,10009.5,11876.47
5112,8824.77,1196.53,5017.3,10009.24,11877.96
5113,8823.77,1196.62,5017.91,10009.33,11878.27
5114,8824.44,1196.69,5018.63,10009.75,11877.92
5115,8823.82,1196.61,5018.59,10010.32,11877.95
5116,8824.24,1196.61,5018.65,10010.76,11879.11
5117,8823.49,1196.63,5019.32,10009.35,11879.2
5118,8822.91,1196.46,5018.19,10010.18,11879.56
5119,8823.34,1196.48,5018.34,10009.1,11878.98
5120,8823.05,1196.48,5018.42,10008.05,11880.05
5121,8822.69,1196.64,5018.54,10008.22,11879.89
5122,8824.2,1196.56,5018.46,10009.05,11879.17
5123,8825.12,1196.57,5017.84,10009.61,11879.06
5124,8824.73,1196.72,5018.69,10008.07,11877.59
5125,8823.93,1196.81,5018.73,10008.19,11878.16
5126,8822.31,1196.8,5018.57,10008.68,11878.51
5127,8821.99,1196.92,5020.23,10010.66,11879.52
5128,8822.04,1196.87,5020.48,10010.39,11877.77
5129,8821.22,1196.84,5019.53,10010.25,11877.28
5130,8820.83,1196.74,5019.56,10009.44,11878.18
5131,8821.89,1196.72,5019.22,10009.76,11877.65
5132,8824.7,1196.81,5019.18,10010.65,11878.6
5133,8824.87,1196.79,5019.36,10010.97,11877.47
5134,8826.38,1196.8,5018.65,10010.93,11876.52
5135,8827.12,1196.94,5019.21,10010.6,11874.75
5136,8827.87,1197.14,5018.48,10010.6,11874.56
5137,8827.47,1197.06,5018.85,10008.96,11873.25
5138,8827.53,1197.03,5018.78,10008.04,11873.93
5139,8827.73,1196.86,5019.09,10007.64,11872.12
5140,8828.83,1196.9,5019.13,10008.05,11870.28
5141,8830.63,1196.99,5018.95,10007.78,11869.85
5142,8830.42,1196.88,5018.0,10007.01,11871.68
5143,8829.49,1196.83,5017.97,10007.43,11870.19
5144,8829.16,1196.87,5017.07,10006.94,11868.3
5145,8829.75,1196.8,5016.65,10006.16,11870.12
5146,8831.14,1196.6,5016.78,10006.63,11869.82
5147,8829.79,1196.62,5016.59,10005.4,11871.86
5148,8829.88,1196.56,5016.82,10004.94,11870.27
5149,8829.33,1196.42,5017.1,10003.97,11870.23
5150,8829.99,1196.36,5016.71,10001.87,11870.67
5151,8829.21,1196.47,5017.63,10001.57,11869.81
5152,8830.03,1196.58,5017.9,10001.12,11869.69
5153,8829.97,1196.7,5016.79,10000.92,11867.19
5154,8830.07,1196.75,5017.18,10000.78,11867.97
5155,8830.35,1196.56,5017.62,10001.58,11867.51
5156,8832.26,1196.85,5018.28,9999.43,11867.83
5157,8831.18,1196.84,5018.2,9999.69,11869.24
5158,8831.02,1196.86,5019.19,9997.39,11866.89
5159,8830.97,1196.81,5019.19,9995.79,11867.76
5160,8831.11,1196.81,5019.64,9996.07,11866.69
5161,8830.25,1196.91,5018.86,9997.46,11867.9
5162,8829.13,1196.83,5018.76,9998.15,11866.9
5163,8829.7,1197.14,5018.85,9997.99,11864.44
5164,8828.94,1197.06,5019.17,9998.73,11864.21
5165,8830.27,1197.13,5020.21,9998.94,11862.33
5166,8830.25,1197.3,5020.88,9997.73,11863.1
5167,8830.99,1197.26,5020.86,9998.75,11862.07
5168,8830.67,1197.16,5021.22,9998.79,11862.52
5169,8830.51,1197.26,5020.8,9998.27,11863.28
5170,8829.22,1197.16,5021.06,9999.17,11864.69
5171,8828.67,1197.12,5020.86,9997.88,11863.44
5172,8829.47,1197.18,5020.13,9997.17,11863.98
5173,8830.26,1197.03,5019.8,9997.22,11864.3
5174,8829.58,1197.19,5020.25,9997.03,11865.99
5175,8828.79,1197.4,5020.7,9997.49,11865.59
5176,8827.43,1197.33,5020.41,9996.88,11864.95
5177,8827.91,1197.32,5020.89,9997.37,11868.63
5178,8828.11,1197.29,5020.73,9997.8,11868.72
5179,8827.71,1197.18,5021.31,9997.66,11870.15
5180,8828.63,1197.41,5021.59,9998.28,11870.38
5181,8827.38,1197.6,5022.27,9998.75,11870.13
5182,8826.15,1197.38,5022.32,9998.26,11868.92
5183,8826.02,1197.49,5022.48,9998.16,11868.06
5184,8826.28,1197.53,5022.8,9998.98,11867.52
5185,8826.17,1197.49,5023.11,9999.5,11867.85
5186,8825.84,1197.42,5022.41,10000.86,11868.31
5187,8826.41,1197.52,5022.7,10001.8,11870.42
5188,8824.94,1197.48,5022.4,10000.82,11870.44
5189,8824.78,1197.56,5021.97,10001.28,11871.78
5190,8822.39,1197.58,5021.87,10001.74,11873.58
5191,8823.26,1197.49,5021.41,10000.26,11872.68
5192,8823.71,1197.1,5021.85,9999.85,11872.34
5193,8824.38,1197.24,5020.74,9999.42,11872.08
5194,8824.29,1197.23,5020.57,9999.38,11873.7
5195,8823.76,1197.4,5021.31,9997.81,11874.8
5196,8822.89,1197.54,5022.46,9998.74,11875.38
5197,8823.35,1197.66,5023.08,9998.83,11876.61
5198,8822.14,1197.68,5023.73,9999.34,11878.34
5199,8822.54,1197.65,5024.12,9999.09,11878.49
5200,8823.42,1197.72,5023.74,9998.24,11880.6
5201,8823.59,1197.67,5024.45,9997.79,11882.2
5202,8822.27,1197.65,5024.3,9997.93,11881.73
5203,8821.06,1197.79,5024.2,9999.11,11880.69
5204,8822.64,1197.59,5023.89,9999.6,11880.54
5205,8824.33,1197.61,5023.93,10000.11,11881.19
5206,8823.41,1197.56,5023.74,9999.42,11879.53
5207,8824.87,1197.68,5023.88,9999.98,11879.76
5208,8825.35,1197.63,5024.22,9997.88,11880.18
5209,8824.47,1197.69,5024.48,9997.2,11880.69
5210,8825.36,1197.51,5024.45,9995.09,11880.55
5211,8825.95,1197.55,5024.34,9995.35,11878.65
5212,8824.77,1197.67,5024.11,9996.48,11878.05
5213,8824.81,1197.72,5023.49,9997.54,11878.81
5214,8824.89,1197.87,5023.54,9998.27,11877.65
5215,8825.84,1197.85,5023.3,9995.91,11877.54
5216,8826.73,1197.81,5022.95,9996.4,11876.42
5217,8827.55,1197.7,5022.45,9997.62,11875.3
5218,8827.38,1197.69,5022.98,9997.24,11875.92
5219,8829.11,1197.64,5022.72,9998.38,11875.96
5220,8828.14,1197.39,5022.2,9998.5,11878.21
5221,8828.22,1197.46,5021.78,9999.08,11877.98
5222,8827.34,1197.76,5021.91,10000.73,11880.67
5223,8826.76,1197.74,5022.1,10000.13,11880.53
5224,8826.19,1197.74,5021.55,9998.87,11879.7
5225,8826.11,1197.68,5021.55,9998.57,11880.42
5226,8825.83,1197.74,5019.79,9999.2,11880.07
5227,8825.12,1197.67,5020.68,9998.89,11881.71
5228,8824.15,1197.79,5020.7,9997.25,11879.62
5229,8825.62,1197.82,5020.72,9998.66,11881.55
5230,8827.26,1197.78,5020.06,9997.33,11882.67
5231,8826.96,1197.94,5020.72,9997.49,11882.88
5232,8827.08,1198.01,5020.22,9999.06,11881.14
5233,8828.55,1197.82,5019.66,9998.69,11880.33
5234,8828.23,1197.8,5019.93,9998.93,11881.61
5235,8827.59,1197.67,5019.51,9999.64,11881.28
5236,8827.99,1197.8,5021.07,9999.49,11880.94
5237,8828.24,1197.64,5020.25,9999.87,11880.48
5238,8829.17,1197.78,5020.05,10000.25,11881.11
5239,8831.04,1197.82,5020.54,10000.13,11881.62
5240,8830.59,1197.62,5020.15,9999.23,11882.05
5241,8829.78,1197.69,5019.71,10000.0,11882.83
5242,8829.43,1197.65,5020.02,9999.21,11881.85
5243,8829.5,1197.58,5020.72,9998.47,11881.96
5244,8829.02,1197.52,5020.0,9998.24,11884.52
5245,8829.62,1197.73,5019.37,9999.15,11884.87
5246,8827.68,1197.7,5019.69,9997.71,11884.42
5247,8827.05,1197.56,5020.13,9997.61,11882.42
5248,8826.43,1197.55,5019.04,9997.49,11884.17
5249,8825.84,1197.41,5019.25,9997.11,11883.54
5250,8825.82,1197.51,5019.29,9998.58,11883.17
5251,8825.48,1197.53,5018.52,9999.12,11884.17
5252,8826.48,1197.87,5019.06,9999.21,11885.54
5253,8826.2,1197.94,5019.19,10000.17,11885.08
5254,8825.9,1197.94,5018.82,10000.59,11884.03
5255,8826.74,1197.94,5018.46,9999.66,11882.82
5256,8826.03,1197.93,5018.46,10002.22,11882.62
5257,8825.64,1197.83,5017.75,10000.66,11880.73
5258,8825.74,1197.77,5017.94,10001.54,11878.46
5259,8825.99,1197.79,5018.23,10000.93,11881.63
5260,8827.33,1197.53,5018.6,9999.76,11882.43
5261,8826.43,1197.69,5018.71,9998.85,11884.76
5262,8825.03,1197.75,5018.12,9998.41,11884.79
5263,8825.55,1197.36,5017.12,9998.12,11886.3
5264,8826.63,1197.35,5017.08,9999.77,11884.31
5265,8827.72,1197.52,5017.54,9999.79,11884.52
5266,8826.94,1197.36,5017.52,9999.53,11884.77
5267,8827.59,1197.3,5017.71,9999.42,11883.27
5268,8827.35,1197.21,5017.95,9998.51,11880.12
5269,8828.12,1197.13,5017.57,9998.78,11880.3
5270,8828.5,1197.08,5017.51,10000.21,11881.39
5271,8828.05,1197.22,5016.71,9999.69,11881.87
5272,8829.41,1197.33,5017.17,9999.77,11882.98
5273,8829.72,1197.47,5017.61,10000.01,11882.06
5274,8830.15,1197.24,5018.03,10000.12,11882.14
5275,8830.55,1197.06,5017.52,10000.27,11883.59
5276,8829.59,1197.03,5018.69,9999.68,11883.31
5277,8827.45,1197.12,5018.24,9998.93,11883.78
5278,8827.25,1197.17,5018.9,9998.53,11882.16
5279,8826.87,1197.22,5018.74,9999.92,11881.62
5280,8825.3,1197.0,5018.18,10000.75,11881.03
5281,8824.4,1196.81,5018.31,10001.41,11879.77
5282,8824.24,1196.62,5018.98,10000.7,11880.34
5283,8825.67,1196.69,5018.92,10001.93,11879.22
5284,8824.56,1196.81,5019.06,10001.4,11879.94
5285,8825.21,1196.97,5018.7,10000.84,11881.36
5286,8825.28,1197.02,5018.43,10001.16,11880.27
5287,8826.02,1196.87,5018.27,10002.03,11880.51
5288,8827.24,1196.68,5019.14,10001.97,11881.17
5289,8826.17,1196.56,5018.36,10001.73,11880.29
5290,8826.8,1196.52,5018.58,10001.57,11878.26
5291,8826.07,1196.52,5018.1,9999.45,11877.11
5292,8825.39,1196.5,5017.31,9999.25,11878.78
5293,8824.21,1196.57,5017.95,9998.49,11880.97
5294,8824.39,1196.63,5017.98,9999.23,11881.68
5295,8822.65,1196.55,5017.43,9997.6,11880.42
5296,8821.39,1196.64,5017.5,9999.27,11880.7
5297,8821.41,1196.44,5018.08,10000.1,11880.61
5298,8821.96,1196.38,5018.22,10002.09,11880.59
5299,8821.95,1196.44,5018.2,10004.61,11880.9
5300,8820.85,1196.42,5017.55,10005.32,11882.05
5301,8822.36,1196.46,5016.31,10001.9,11882.65
5302,8821.69,1196.44,5016.71,10002.85,11881.88
5303,8821.94,1196.43,5017.35,10002.16,11881.18
5304,8821.93,1196.45,5016.92,10001.54,11880.35
5305,8821.83,1196.41,5017.47,10002.89,11881.2
5306,8822.6,1196.76,5017.69,10001.48,11880.87
5307,8822.32,1196.55,5017.71,10000.97,11881.73
5308,8822.3,1196.29,5017.63,10000.89,11881.39
5309,8822.57,1196.27,5018.18,10000.41,11882.01
5310,8821.63,1195.99,5018.23,10001.51,11882.62
5311,8821.74,1195.96,5019.08,10001.04,11881.82
5312,8822.6,1195.95,5019.0,10002.3,11883.5
5313,8822.31,1195.85,5019.54,10002.29,11884.43
5314,8823.3,1195.75,5019.7,10001.7,11886.15
5315,8824.38,1195.51,5018.93,10000.45,11884.07
5316,8824.62,1195.63,5018.97,10000.27,11884.96
5317,8825.68,1195.65,5017.92,10001.52,11884.41
5318,8826.16,1195.55,5017.93,10001.19,11885.41
5319,8824.83,1195.46,5018.85,9999.82,11885.93
5320,8823.85,1195.37,5018.78,9999.77,11884.79
5321,8824.04,1195.68,5018.69,9999.53,11885.2
5322,8824.34,1195.82,5018.04,9999.32,11885.8
5323,8823.34,1195.88,5016.84,10000.66,11884.32
5324,8822.63,1196.06,5017.03,10000.77,11881.23
5325,8823.89,1196.15,5016.39,10001.97,11882.56
5326,8824.27,1196.22,5016.3,10002.39,11883.29
5327,8822.68,1196.26,5015.65,10002.83,11881.25
5328,8822.52,1195.99,5016.1,10005.39,11881.73
5329,8822.9,1196.11,5016.56,10005.0,11881.16
5330,8823.53,1196.13,5016.78,10004.36,11882.41
5331,8822.83,1196.02,5016.87,10004.69,11885.04
5332,8824.54,1196.03,5016.88,10004.51,11883.66
5333,8824.58,1196.13,5016.53,10003.98,11884.58
5334,8823.96,1196.1,5016.71,10005.4,11885.78
5335,8824.26,1196.0,5016.7,10006.99,11887.25
5336,8822.22,1196.04,5016.37,10008.12,11887.14
5337,8821.17,1195.85,5016.82,10007.59,11886.49
5338,8822.81,1195.74,5016.64,10005.41,11888.28
5339,8823.75,1195.72,5016.95,10003.79,11888.9
5340,8822.29,1195.64,5016.67,10002.54,11889.58
5341,8821.47,1195.61,5016.93,10000.35,11891.9
5342,8820.27,1195.52,5017.14,9999.81,11893.47
5343,8821.86,1195.55,5016.58,10001.33,11891.93
5344,8822.92,1195.6,5016.02,10002.94,11891.22
5345,8822.31,1195.63,5016.0,10003.95,11891.62
5346,8820.62,1195.59,5016.9,10003.71,11893.79
5347,8821.12,1195.63,5016.4,10004.48,11893.23
5348,8821.44,1195.77,5016.78,10005.38,11892.64
5349,8820.56,1195.74,5016.33,10004.96,11890.95
5350,8822.22,1195.67,5015.92,10003.89,11892.15
5351,8822.77,1195.58,5015.37,10004.54,11892.6
5352,8822.74,1195.24,5015.39,10005.06,11893.81
5353,8821.53,1195.17,5014.83,10004.2,11893.93
5354,8821.68,1195.08,5014.8,10004.03,11894.55
5355,8822.04,1194.93,5014.95,10002.86,11894.43
5356,8821.84,1194.85,5015.44,10000.61,11894.33
5357,8821.98,1194.98,5015.9,10001.44,11893.56
5358,8821.74,1195.27,5015.84,10003.73,11893.34
5359,8819.95,1195.24,5016.5,10003.05,11893.87
5360,8820.14,1195.05,5016.47,10003.29,11893.06
5361,8818.36,1195.19,5016.49,10006.01,11892.61
5362,8819.04,1195.24,5017.09,10007.23,11894.67
5363,8817.88,1195.26,5017.05,10005.7,11894.59
5364,8817.03,1195.1,5017.52,10005.68,11896.37
5365,8818.36,1194.84,5017.28,10004.93,11894.61
5366,8818.36,1194.76,5017.18,10003.9,11895.15
5367,8819.81,1194.82,5017.16,10002.18,11895.15
5368,8817.54,1194.79,5017.92,10003.23,11895.45
5369,8817.24,1194.74,5017.92,10003.47,11893.98
5370,8817.86,1194.81,5018.75,10002.07,11893.84
5371,8817.16,1195.01,5018.16,10002.55,11892.4
5372,8816.93,1194.8,5017.82,10003.63,11892.24
5373,8815.94,1195.09,5017.91,10003.57,11892.07
5374,8816.19,1195.18,5018.27,10002.63,11892.54
5375,8816.48,1195.07,5018.57,10004.03,11892.26
5376,8816.79,1194.91,5018.87,10005.14,11892.02
5377,8818.12,1194.97,5019.14,10006.11,11891.48
5378,8819.82,1195.04,5019.72,10006.59,11891.76
5379,8820.84,1195.0,5019.47,10007.36,11891.35
5380,8819.83,1194.9,5020.35,10008.17,11890.95
5381,8819.49,1194.81,5019.91,10007.26,11891.73
5382,8819.77,1194.71,5019.78,10005.87,11890.77
5383,8820.59,1194.66,5019.54,10004.44,11891.54
5384,8821.5,1194.53,5019.16,10002.94,11890.91
5385,8821.45,1194.64,5019.29,10003.01,11891.75
5386,8822.69,1194.49,5020.07,10002.21,11889.74
5387,8822.31,1194.74,5019.87,10003.92,11889.76
5388,8822.85,1194.68,5020.0,10003.16,11890.25
5389,8822.58,1194.6,5020.33,10003.29,11889.96
5390,8820.83,1194.66,5020.81,10003.15,11890.95
5391,8820.04,1194.65,5020.44,10001.95,11888.79
5392,8819.21,1194.45,5020.59,10000.38,11889.0
5393,8819.37,1194.38,5020.29,10001.66,11887.41
5394,8818.53,1194.2,5019.95,9998.13,11886.5
5395,8818.17,1194.12,5019.63,9999.78,11887.79
5396,8817.29,1194.1,5019.29,10001.72,11886.66
5397,8817.99,1194.2,5020.25,10000.49,11888.06
5398,8816.99,1194.34,5020.74,10001.24,11890.74
5399,8818.1,1194.24,5020.0,10002.63,11890.02
5400,8817.31,1194.4,5019.61,10001.05,11890.87
5401,8816.34,1194.33,5020.15,10002.06,11893.68
5402,8816.12,1194.28,5020.44,10001.74,11894.88
5403,8817.05,1194.14,5019.38,10000.65,11895.39
5404,8816.0,1193.94,5019.35,10000.38,11895.47
5405,8815.93,1193.9,5018.16,10001.16,11895.28
5406,8817.37,1193.89,5017.51,10001.09,11893.25
5407,8816.02,1193.87,5017.19,10000.59,11892.03
5408,8815.86,1193.91,5016.53,9999.99,11892.03
5409,8816.84,1193.9,5017.83,10000.68,11892.66
5410,8817.75,1193.99,5017.54,10000.57,11891.5
5411,8817.91,1193.98,5017.37,10000.87,11889.6
5412,8819.01,1194.04,5017.93,10001.03,11889.56
5413,8819.68,1194.14,5018.04,10001.7,11889.6
5414,8819.88,1194.08,5017.32,10002.36,11888.59
5415,8819.86,1194.05,5017.11,10002.1,11887.43
5416,8819.15,1194.28,5017.01,10002.64,11888.67
5417,8818.09,1194.2,5016.93,10002.26,11888.34
5418,8817.97,1194.22,5016.99,10004.1,11890.06
5419,8817.79,1194.37,5016.33,10002.44,11888.39
5420,8818.57,1194.38,5016.01,10002.93,11891.75
5421,8816.66,1194.37,5015.83,10004.96,11891.49
5422,8816.54,1194.59,5016.14,10005.69,11891.14
5423,8816.13,1194.76,5015.9,10005.29,11893.48
5424,8816.76,1194.78,5015.7,10004.32,11892.59
5425,8815.93,1194.77,5015.22,10004.58,11894.87
5426,8816.77,1194.57,5014.32,10004.83,11894.76
5427,8815.79,1194.46,5014.5,10004.77,11893.62
5428,8817.87,1194.49,5013.95,10005.17,11892.97
5429,8817.32,1194.39,5013.77,10005.38,11893.01
5430,8816.74,1194.4,5013.48,10004.78,11896.22
5431,8817.36,1194.34,5013.35,10004.39,11894.65
5432,8817.15,1194.13,5013.54,10002.94,11895.22
5433,8818.05,1193.9,5013.82,10003.42,11895.7
5434,8817.81,1193.79,5014.09,10002.92,11894.05
5435,8818.39,1193.67,5013.8,10002.97,11894.57
5436,8818.01,1193.76,5013.73,10002.62,11894.57
5437,8818.6,1193.51,5014.32,10003.89,11894.54
5438,8819.4,1193.4,5013.95,10003.94,11894.96
5439,8818.02,1193.36,5013.4,10003.09,11894.11
5440,8818.0,1193.59,5012.45,10003.98,11895.02
5441,8818.22,1193.63,5012.63,10004.67,11891.9
5442,8818.48,1193.69,5012.83,10003.78,11892.07
5443,8819.13,1193.73,5013.07,10004.4,11890.74
5444,8818.02,1193.67,5012.85,10005.44,11892.09
5445,8819.21,1193.85,5012.51,10005.16,11894.2
5446,8817.87,1193.63,5012.98,10005.87,11890.74
5447,8817.41,1193.71,5011.82,10005.48,11890.6
5448,8818.28,1193.68,5011.26,10006.3,11891.0
5449,8817.78,1193.66,5011.27,10007.58,11894.3
5450,8816.17,1193.54,5012.31,10008.83,11895.67
5451,8815.95,1193.43,5013.65,10007.97,11896.53
5452,8816.28,1193.51,5013.69,10007.67,11896.31
5453,8816.3,1193.34,5013.88,10008.33,11897.23
5454,8817.53,1193.33,5015.06,10007.45,11896.69
5455,8817.98,1193.39,5015.82,10007.73,11895.15
5456,8818.75,1193.22,5015.74,10009.67,11896.97
5457,8818.94,1193.32,5015.86,10009.15,11896.02
5458,8819.53,1193.3,5015.61,10010.31,11895.55
5459,8820.32,1193.5,5015.16,10010.14,11896.47
5460,8821.96,1193.45,5015.93,10009.79,11897.79
5461,8823.13,1193.53,5015.9,10009.6,11898.53
5462,8823.55,1193.59,5016.18,10011.41,11896.92
5463,8822.94,1193.52,5015.56,10012.31,11896.79
5464,8823.69,1193.48,5015.86,10013.39,11897.11
5465,8824.33,1193.49,5016.79,10014.72,11897.17
5466,8823.7,1193.48,5016.63,10016.11,11896.15
5467,8823.3,1193.65,5016.38,10015.34,11898.86
5468,8823.0,1193.79,5015.76,10015.01,11899.14
5469,8822.59,1193.71,5015.37,10016.3,11899.06
5470,8821.98,1193.53,5015.7,10015.49,11900.43
5471,8822.3,1193.71,5015.82,10014.23,11899.06
5472,8821.52,1193.89,5016.16,10014.16,11900.07
5473,8822.35,1193.73,5015.92,10014.66,11900.11
5474,8823.52,1193.68,5016.18,10014.66,11899.12
5475,8823.52,1193.59,5016.21,10012.76,11900.25
5476,8822.77,1193.68,5016.24,10013.37,11900.9
